image_path,class_name,class_id,sample_id
../Dataset/Wheat varieties dataset/Akbar/A64/IMG_7693.jpg,Akbar,0,A64
../Dataset/Wheat varieties dataset/Akbar/A64/IMG_7695.jpg,Akbar,0,A64
../Dataset/Wheat varieties dataset/Akbar/A64/IMG_7694.jpg,Akbar,0,A64
../Dataset/Wheat varieties dataset/Akbar/A90/IMG_7778.jpg,Akbar,0,A90
../Dataset/Wheat varieties dataset/Akbar/A90/IMG_7777.jpg,Akbar,0,A90
../Dataset/Wheat varieties dataset/Akbar/A90/IMG_7776.jpg,Akbar,0,A90
../Dataset/Wheat varieties dataset/Akbar/A99/IMG_0780..jpg,Akbar,0,A99
../Dataset/Wheat varieties dataset/Akbar/A99/IMG_0782.jpg,Akbar,0,A99
../Dataset/Wheat varieties dataset/Akbar/A99/IMG_0783.jpg,Akbar,0,A99
../Dataset/Wheat varieties dataset/Akbar/A107/IMG_0823.jpg,Akbar,0,A107
../Dataset/Wheat varieties dataset/Akbar/A107/IMG_0826.jpg,Akbar,0,A107
../Dataset/Wheat varieties dataset/Akbar/A107/IMG_0824.jpg,Akbar,0,A107
../Dataset/Wheat varieties dataset/Akbar/A52/IMG_7656.jpg,Akbar,0,A52
../Dataset/Wheat varieties dataset/Akbar/A52/IMG_7657.jpg,Akbar,0,A52
../Dataset/Wheat varieties dataset/Akbar/A52/IMG_7658.jpg,Akbar,0,A52
../Dataset/Wheat varieties dataset/Akbar/A55/IMG_7665.jpg,Akbar,0,A55
../Dataset/Wheat varieties dataset/Akbar/A55/IMG_7666.jpg,Akbar,0,A55
../Dataset/Wheat varieties dataset/Akbar/A55/IMG_7667.jpg,Akbar,0,A55
../Dataset/Wheat varieties dataset/Akbar/A100/IMG_0790.jpg,Akbar,0,A100
../Dataset/Wheat varieties dataset/Akbar/A100/IMG_0785.jpg,Akbar,0,A100
../Dataset/Wheat varieties dataset/Akbar/A100/IMG_0787.jpg,Akbar,0,A100
../Dataset/Wheat varieties dataset/Akbar/A9/IMG_7481.jpg,Akbar,0,A9
../Dataset/Wheat varieties dataset/Akbar/A36/IMG_7565.jpg,Akbar,0,A36
../Dataset/Wheat varieties dataset/Akbar/A36/IMG_7567.jpg,Akbar,0,A36
../Dataset/Wheat varieties dataset/Akbar/A36/IMG_7566.jpg,Akbar,0,A36
../Dataset/Wheat varieties dataset/Akbar/A31/IMG_7551.jpg,Akbar,0,A31
../Dataset/Wheat varieties dataset/Akbar/A31/IMG_7550.jpg,Akbar,0,A31
../Dataset/Wheat varieties dataset/Akbar/A31/IMG_7549.jpg,Akbar,0,A31
../Dataset/Wheat varieties dataset/Akbar/A38/IMG_7571.jpg,Akbar,0,A38
../Dataset/Wheat varieties dataset/Akbar/A38/IMG_7573.jpg,Akbar,0,A38
../Dataset/Wheat varieties dataset/Akbar/A38/IMG_7572.jpg,Akbar,0,A38
../Dataset/Wheat varieties dataset/Akbar/A101/IMG_0791.jpg,Akbar,0,A101
../Dataset/Wheat varieties dataset/Akbar/A101/IMG_0793.jpg,Akbar,0,A101
../Dataset/Wheat varieties dataset/Akbar/A101/IMG_0795.jpg,Akbar,0,A101
../Dataset/Wheat varieties dataset/Akbar/A54/IMG_7664.jpg,Akbar,0,A54
../Dataset/Wheat varieties dataset/Akbar/A54/IMG_7663.jpg,Akbar,0,A54
../Dataset/Wheat varieties dataset/Akbar/A54/IMG_7662.jpg,Akbar,0,A54
../Dataset/Wheat varieties dataset/Akbar/A8/IMG_7478.jpg,Akbar,0,A8
../Dataset/Wheat varieties dataset/Akbar/A8/IMG_7475.jpg,Akbar,0,A8
../Dataset/Wheat varieties dataset/Akbar/A8/IMG_7476.jpg,Akbar,0,A8
../Dataset/Wheat varieties dataset/Akbar/A98/IMG_0775.jpg,Akbar,0,A98
../Dataset/Wheat varieties dataset/Akbar/A98/IMG_0777.jpg,Akbar,0,A98
../Dataset/Wheat varieties dataset/Akbar/A98/IMG_0776.jpg,Akbar,0,A98
../Dataset/Wheat varieties dataset/Akbar/A53/IMG_7659.jpg,Akbar,0,A53
../Dataset/Wheat varieties dataset/Akbar/A53/IMG_7660.jpg,Akbar,0,A53
../Dataset/Wheat varieties dataset/Akbar/A53/IMG_7661.jpg,Akbar,0,A53
../Dataset/Wheat varieties dataset/Akbar/A106/IMG_0820.jpg,Akbar,0,A106
../Dataset/Wheat varieties dataset/Akbar/A106/IMG_0822.jpg,Akbar,0,A106
../Dataset/Wheat varieties dataset/Akbar/A106/IMG_0819.jpg,Akbar,0,A106
../Dataset/Wheat varieties dataset/Akbar/A6/IMG_7469.jpg,Akbar,0,A6
../Dataset/Wheat varieties dataset/Akbar/A6/IMG_7470.jpg,Akbar,0,A6
../Dataset/Wheat varieties dataset/Akbar/A6/IMG_7471.jpg,Akbar,0,A6
../Dataset/Wheat varieties dataset/Akbar/A91/IMG_7779.jpg,Akbar,0,A91
../Dataset/Wheat varieties dataset/Akbar/A91/IMG_7781.jpg,Akbar,0,A91
../Dataset/Wheat varieties dataset/Akbar/A91/IMG_7780.jpg,Akbar,0,A91
../Dataset/Wheat varieties dataset/Akbar/A65/IMG_7694.jpg,Akbar,0,A65
../Dataset/Wheat varieties dataset/Akbar/A65/IMG_7696.jpg,Akbar,0,A65
../Dataset/Wheat varieties dataset/Akbar/A65/IMG_7698.jpg,Akbar,0,A65
../Dataset/Wheat varieties dataset/Akbar/A108/IMG_0827.jpg,Akbar,0,A108
../Dataset/Wheat varieties dataset/Akbar/A108/IMG_0830.jpg,Akbar,0,A108
../Dataset/Wheat varieties dataset/Akbar/A108/IMG_0828.jpg,Akbar,0,A108
../Dataset/Wheat varieties dataset/Akbar/A1/b.jpg,Akbar,0,A1
../Dataset/Wheat varieties dataset/Akbar/A1/c.jpg,Akbar,0,A1
../Dataset/Wheat varieties dataset/Akbar/A1/a.jpg,Akbar,0,A1
../Dataset/Wheat varieties dataset/Akbar/A62/IMG_7687.jpg,Akbar,0,A62
../Dataset/Wheat varieties dataset/Akbar/A62/IMG_7688.jpg,Akbar,0,A62
../Dataset/Wheat varieties dataset/Akbar/A62/IMG_7689.jpg,Akbar,0,A62
../Dataset/Wheat varieties dataset/Akbar/A96/IMG_7796.jpg,Akbar,0,A96
../Dataset/Wheat varieties dataset/Akbar/A96/IMG_7795.jpg,Akbar,0,A96
../Dataset/Wheat varieties dataset/Akbar/A96/IMG_7794.jpg,Akbar,0,A96
../Dataset/Wheat varieties dataset/Akbar/A40/IMG_7530.jpg,Akbar,0,A40
../Dataset/Wheat varieties dataset/Akbar/A40/IMG_7529.jpg,Akbar,0,A40
../Dataset/Wheat varieties dataset/Akbar/A40/IMG_7548.jpg,Akbar,0,A40
../Dataset/Wheat varieties dataset/Akbar/A115/IMG_0862.jpg,Akbar,0,A115
../Dataset/Wheat varieties dataset/Akbar/A115/IMG_0860.jpg,Akbar,0,A115
../Dataset/Wheat varieties dataset/Akbar/A115/IMG_0861.jpg,Akbar,0,A115
../Dataset/Wheat varieties dataset/Akbar/A112/IMG_0842.jpg,Akbar,0,A112
../Dataset/Wheat varieties dataset/Akbar/A112/IMG_0844.jpg,Akbar,0,A112
../Dataset/Wheat varieties dataset/Akbar/A112/IMG_0848.jpg,Akbar,0,A112
../Dataset/Wheat varieties dataset/Akbar/A47/IMG_7594.jpg,Akbar,0,A47
../Dataset/Wheat varieties dataset/Akbar/A47/IMG_7608.jpg,Akbar,0,A47
../Dataset/Wheat varieties dataset/Akbar/A47/IMG_7607.jpg,Akbar,0,A47
../Dataset/Wheat varieties dataset/Akbar/A78/IMG_7741.jpg,Akbar,0,A78
../Dataset/Wheat varieties dataset/Akbar/A78/IMG_7740.jpg,Akbar,0,A78
../Dataset/Wheat varieties dataset/Akbar/A78/IMG_7739.jpg,Akbar,0,A78
../Dataset/Wheat varieties dataset/Akbar/A85/IMG_7761.jpg,Akbar,0,A85
../Dataset/Wheat varieties dataset/Akbar/A85/IMG_7763.jpg,Akbar,0,A85
../Dataset/Wheat varieties dataset/Akbar/A85/IMG_7762.jpg,Akbar,0,A85
../Dataset/Wheat varieties dataset/Akbar/A124/IMG_0908.jpg,Akbar,0,A124
../Dataset/Wheat varieties dataset/Akbar/A124/IMG_0904.jpg,Akbar,0,A124
../Dataset/Wheat varieties dataset/Akbar/A124/IMG_0906.jpg,Akbar,0,A124
../Dataset/Wheat varieties dataset/Akbar/A71/IMG_7722.jpg,Akbar,0,A71
../Dataset/Wheat varieties dataset/Akbar/A71/IMG_7721.jpg,Akbar,0,A71
../Dataset/Wheat varieties dataset/Akbar/A71/IMG_7699.jpg,Akbar,0,A71
../Dataset/Wheat varieties dataset/Akbar/A76/IMG_7733.jpg,Akbar,0,A76
../Dataset/Wheat varieties dataset/Akbar/A76/IMG_7735.jpg,Akbar,0,A76
../Dataset/Wheat varieties dataset/Akbar/A76/IMG_7734.jpg,Akbar,0,A76
../Dataset/Wheat varieties dataset/Akbar/A123/IMG_0902.jpg,Akbar,0,A123
../Dataset/Wheat varieties dataset/Akbar/A123/IMG_0899.jpg,Akbar,0,A123
../Dataset/Wheat varieties dataset/Akbar/A123/IMG_0898.jpg,Akbar,0,A123
../Dataset/Wheat varieties dataset/Akbar/A82/IMG_7753.jpg,Akbar,0,A82
../Dataset/Wheat varieties dataset/Akbar/A82/IMG_7752.jpg,Akbar,0,A82
../Dataset/Wheat varieties dataset/Akbar/A82/IMG_7751.jpg,Akbar,0,A82
../Dataset/Wheat varieties dataset/Akbar/A49/IMG_7614.jpg,Akbar,0,A49
../Dataset/Wheat varieties dataset/Akbar/A49/IMG_7615.jpg,Akbar,0,A49
../Dataset/Wheat varieties dataset/Akbar/A49/IMG_7616.jpg,Akbar,0,A49
../Dataset/Wheat varieties dataset/Akbar/A22/IMG_7524.jpg,Akbar,0,A22
../Dataset/Wheat varieties dataset/Akbar/A22/IMG_7523.jpg,Akbar,0,A22
../Dataset/Wheat varieties dataset/Akbar/A22/IMG_7522.jpg,Akbar,0,A22
../Dataset/Wheat varieties dataset/Akbar/A25/IMG_7532.jpg,Akbar,0,A25
../Dataset/Wheat varieties dataset/Akbar/A25/IMG_7533.jpg,Akbar,0,A25
../Dataset/Wheat varieties dataset/Akbar/A25/IMG_7531.jpg,Akbar,0,A25
../Dataset/Wheat varieties dataset/Akbar/A13/IMG_7491.jpg,Akbar,0,A13
../Dataset/Wheat varieties dataset/Akbar/A13/IMG_7492.jpg,Akbar,0,A13
../Dataset/Wheat varieties dataset/Akbar/A13/IMG_7493.jpg,Akbar,0,A13
../Dataset/Wheat varieties dataset/Akbar/A14/IMG_7496.jpg,Akbar,0,A14
../Dataset/Wheat varieties dataset/Akbar/A14/IMG_7494.jpg,Akbar,0,A14
../Dataset/Wheat varieties dataset/Akbar/A14/IMG_7495.jpg,Akbar,0,A14
../Dataset/Wheat varieties dataset/Akbar/A83/IMG_7755.jpg,Akbar,0,A83
../Dataset/Wheat varieties dataset/Akbar/A83/IMG_7754.jpg,Akbar,0,A83
../Dataset/Wheat varieties dataset/Akbar/A83/IMG_7756.jpg,Akbar,0,A83
../Dataset/Wheat varieties dataset/Akbar/A122/IMG_0896.jpg,Akbar,0,A122
../Dataset/Wheat varieties dataset/Akbar/A122/IMG_0890.jpg,Akbar,0,A122
../Dataset/Wheat varieties dataset/Akbar/A122/IMG_0891.jpg,Akbar,0,A122
../Dataset/Wheat varieties dataset/Akbar/A77/IMG_7736.jpg,Akbar,0,A77
../Dataset/Wheat varieties dataset/Akbar/A77/IMG_7737.jpg,Akbar,0,A77
../Dataset/Wheat varieties dataset/Akbar/A77/IMG_7738.jpg,Akbar,0,A77
../Dataset/Wheat varieties dataset/Akbar/A48/IMG_7613.jpg,Akbar,0,A48
../Dataset/Wheat varieties dataset/Akbar/A48/IMG_7571.jpg,Akbar,0,A48
../Dataset/Wheat varieties dataset/Akbar/A48/IMG_7572.jpg,Akbar,0,A48
../Dataset/Wheat varieties dataset/Akbar/A70/IMG_7666.jpg,Akbar,0,A70
../Dataset/Wheat varieties dataset/Akbar/A70/IMG_7713.jpg,Akbar,0,A70
../Dataset/Wheat varieties dataset/Akbar/A70/IMG_7714.jpg,Akbar,0,A70
../Dataset/Wheat varieties dataset/Akbar/A125/IMG_0915.jpg,Akbar,0,A125
../Dataset/Wheat varieties dataset/Akbar/A125/IMG_0910.jpg,Akbar,0,A125
../Dataset/Wheat varieties dataset/Akbar/A125/IMG_0912.jpg,Akbar,0,A125
../Dataset/Wheat varieties dataset/Akbar/A84/IMG_7757.jpg,Akbar,0,A84
../Dataset/Wheat varieties dataset/Akbar/A84/IMG_7759.jpg,Akbar,0,A84
../Dataset/Wheat varieties dataset/Akbar/A84/IMG_7760.jpg,Akbar,0,A84
../Dataset/Wheat varieties dataset/Akbar/A46/IMG_7594.jpg,Akbar,0,A46
../Dataset/Wheat varieties dataset/Akbar/A46/IMG_7601.jpg,Akbar,0,A46
../Dataset/Wheat varieties dataset/Akbar/A46/IMG_7602.jpg,Akbar,0,A46
../Dataset/Wheat varieties dataset/Akbar/A113/IMG_0854.jpg,Akbar,0,A113
../Dataset/Wheat varieties dataset/Akbar/A113/IMG_0850.jpg,Akbar,0,A113
../Dataset/Wheat varieties dataset/Akbar/A113/IMG_0852.jpg,Akbar,0,A113
../Dataset/Wheat varieties dataset/Akbar/A79/IMG_7744.jpg,Akbar,0,A79
../Dataset/Wheat varieties dataset/Akbar/A79/IMG_7742.jpg,Akbar,0,A79
../Dataset/Wheat varieties dataset/Akbar/A79/IMG_7743.jpg,Akbar,0,A79
../Dataset/Wheat varieties dataset/Akbar/A114/IMG_0857.jpg,Akbar,0,A114
../Dataset/Wheat varieties dataset/Akbar/A114/IMG_0853.jpg,Akbar,0,A114
../Dataset/Wheat varieties dataset/Akbar/A114/IMG_0859.jpg,Akbar,0,A114
../Dataset/Wheat varieties dataset/Akbar/A41/IMG_7587.jpg,Akbar,0,A41
../Dataset/Wheat varieties dataset/Akbar/A41/IMG_7581.jpg,Akbar,0,A41
../Dataset/Wheat varieties dataset/Akbar/A41/IMG_7529.jpg,Akbar,0,A41
../Dataset/Wheat varieties dataset/Akbar/A15/IMG_7497.jpg,Akbar,0,A15
../Dataset/Wheat varieties dataset/Akbar/A15/IMG_7498.jpg,Akbar,0,A15
../Dataset/Wheat varieties dataset/Akbar/A15/IMG_7499.jpg,Akbar,0,A15
../Dataset/Wheat varieties dataset/Akbar/A12/IMG_7490.jpg,Akbar,0,A12
../Dataset/Wheat varieties dataset/Akbar/A12/IMG_7489.jpg,Akbar,0,A12
../Dataset/Wheat varieties dataset/Akbar/A12/IMG_7488.jpg,Akbar,0,A12
../Dataset/Wheat varieties dataset/Akbar/A24/IMG_7530.jpg,Akbar,0,A24
../Dataset/Wheat varieties dataset/Akbar/A24/IMG_7529.jpg,Akbar,0,A24
../Dataset/Wheat varieties dataset/Akbar/A24/IMG_7528.jpg,Akbar,0,A24
../Dataset/Wheat varieties dataset/Akbar/A23/IMG_7526.jpg,Akbar,0,A23
../Dataset/Wheat varieties dataset/Akbar/A23/IMG_7527.jpg,Akbar,0,A23
../Dataset/Wheat varieties dataset/Akbar/A23/IMG_7525.jpg,Akbar,0,A23
../Dataset/Wheat varieties dataset/urooj/U98/urooj1 (292).jpg,urooj,2,U98
../Dataset/Wheat varieties dataset/urooj/U98/urooj1 (293).jpg,urooj,2,U98
../Dataset/Wheat varieties dataset/urooj/U98/urooj1 (294).jpg,urooj,2,U98
../Dataset/Wheat varieties dataset/urooj/U53/b.jpg,urooj,2,U53
../Dataset/Wheat varieties dataset/urooj/U53/c.jpg,urooj,2,U53
../Dataset/Wheat varieties dataset/urooj/U53/a.jpg,urooj,2,U53
../Dataset/Wheat varieties dataset/urooj/U9/b.jpg,urooj,2,U9
../Dataset/Wheat varieties dataset/urooj/U9/c.jpg,urooj,2,U9
../Dataset/Wheat varieties dataset/urooj/U9/a.jpg,urooj,2,U9
../Dataset/Wheat varieties dataset/urooj/U54/b.jpg,urooj,2,U54
../Dataset/Wheat varieties dataset/urooj/U54/c.jpg,urooj,2,U54
../Dataset/Wheat varieties dataset/urooj/U54/a.jpg,urooj,2,U54
../Dataset/Wheat varieties dataset/urooj/U7/b.jpg,urooj,2,U7
../Dataset/Wheat varieties dataset/urooj/U7/c.jpg,urooj,2,U7
../Dataset/Wheat varieties dataset/urooj/U7/a.jpg,urooj,2,U7
../Dataset/Wheat varieties dataset/urooj/U62/b.jpg,urooj,2,U62
../Dataset/Wheat varieties dataset/urooj/U62/c.jpg,urooj,2,U62
../Dataset/Wheat varieties dataset/urooj/U62/a.jpg,urooj,2,U62
../Dataset/Wheat varieties dataset/urooj/U96/urooj1 (286).jpg,urooj,2,U96
../Dataset/Wheat varieties dataset/urooj/U96/urooj1 (287).jpg,urooj,2,U96
../Dataset/Wheat varieties dataset/urooj/U96/urooj1 (288).jpg,urooj,2,U96
../Dataset/Wheat varieties dataset/urooj/U91/urooj1 (273).jpg,urooj,2,U91
../Dataset/Wheat varieties dataset/urooj/U91/urooj1 (272).jpg,urooj,2,U91
../Dataset/Wheat varieties dataset/urooj/U91/urooj1 (271).jpg,urooj,2,U91
../Dataset/Wheat varieties dataset/urooj/U65/b.jpg,urooj,2,U65
../Dataset/Wheat varieties dataset/urooj/U65/c.jpg,urooj,2,U65
../Dataset/Wheat varieties dataset/urooj/U65/a.jpg,urooj,2,U65
../Dataset/Wheat varieties dataset/urooj/U31/b.jpg,urooj,2,U31
../Dataset/Wheat varieties dataset/urooj/U31/c.jpg,urooj,2,U31
../Dataset/Wheat varieties dataset/urooj/U31/a.jpg,urooj,2,U31
../Dataset/Wheat varieties dataset/urooj/U36/b.jpg,urooj,2,U36
../Dataset/Wheat varieties dataset/urooj/U36/c.jpg,urooj,2,U36
../Dataset/Wheat varieties dataset/urooj/U36/a.jpg,urooj,2,U36
../Dataset/Wheat varieties dataset/urooj/U38/b.jpg,urooj,2,U38
../Dataset/Wheat varieties dataset/urooj/U38/c.jpg,urooj,2,U38
../Dataset/Wheat varieties dataset/urooj/U38/a.jpg,urooj,2,U38
../Dataset/Wheat varieties dataset/urooj/U1/b.jpg,urooj,2,U1
../Dataset/Wheat varieties dataset/urooj/U1/c.jpg,urooj,2,U1
../Dataset/Wheat varieties dataset/urooj/U1/a.jpg,urooj,2,U1
../Dataset/Wheat varieties dataset/urooj/U64/b.jpg,urooj,2,U64
../Dataset/Wheat varieties dataset/urooj/U64/c.jpg,urooj,2,U64
../Dataset/Wheat varieties dataset/urooj/U64/a.jpg,urooj,2,U64
../Dataset/Wheat varieties dataset/urooj/U90/urooj1 (269).jpg,urooj,2,U90
../Dataset/Wheat varieties dataset/urooj/U90/urooj1 (268).jpg,urooj,2,U90
../Dataset/Wheat varieties dataset/urooj/U90/urooj1 (270).jpg,urooj,2,U90
../Dataset/Wheat varieties dataset/urooj/U6/b.jpg,urooj,2,U6
../Dataset/Wheat varieties dataset/urooj/U6/c.jpg,urooj,2,U6
../Dataset/Wheat varieties dataset/urooj/U6/a.jpg,urooj,2,U6
../Dataset/Wheat varieties dataset/urooj/U97/urooj1 (290).jpg,urooj,2,U97
../Dataset/Wheat varieties dataset/urooj/U97/urooj1 (291).jpg,urooj,2,U97
../Dataset/Wheat varieties dataset/urooj/U97/urooj1 (289).jpg,urooj,2,U97
../Dataset/Wheat varieties dataset/urooj/U63/b.jpg,urooj,2,U63
../Dataset/Wheat varieties dataset/urooj/U63/c.jpg,urooj,2,U63
../Dataset/Wheat varieties dataset/urooj/U63/a.jpg,urooj,2,U63
../Dataset/Wheat varieties dataset/urooj/U55/b.jpg,urooj,2,U55
../Dataset/Wheat varieties dataset/urooj/U55/c.jpg,urooj,2,U55
../Dataset/Wheat varieties dataset/urooj/U55/a.jpg,urooj,2,U55
../Dataset/Wheat varieties dataset/urooj/U99/urooj1 (296).jpg,urooj,2,U99
../Dataset/Wheat varieties dataset/urooj/U99/urooj1 (297).jpg,urooj,2,U99
../Dataset/Wheat varieties dataset/urooj/U99/urooj1 (295).jpg,urooj,2,U99
../Dataset/Wheat varieties dataset/urooj/U8/b.jpg,urooj,2,U8
../Dataset/Wheat varieties dataset/urooj/U8/c.jpg,urooj,2,U8
../Dataset/Wheat varieties dataset/urooj/U8/a.jpg,urooj,2,U8
../Dataset/Wheat varieties dataset/urooj/U52/b.jpg,urooj,2,U52
../Dataset/Wheat varieties dataset/urooj/U52/c.jpg,urooj,2,U52
../Dataset/Wheat varieties dataset/urooj/U52/a.jpg,urooj,2,U52
../Dataset/Wheat varieties dataset/urooj/U39/b.jpg,urooj,2,U39
../Dataset/Wheat varieties dataset/urooj/U39/c.jpg,urooj,2,U39
../Dataset/Wheat varieties dataset/urooj/U39/a.jpg,urooj,2,U39
../Dataset/Wheat varieties dataset/urooj/U37/b.jpg,urooj,2,U37
../Dataset/Wheat varieties dataset/urooj/U37/c.jpg,urooj,2,U37
../Dataset/Wheat varieties dataset/urooj/U37/a.jpg,urooj,2,U37
../Dataset/Wheat varieties dataset/urooj/U30/b.jpg,urooj,2,U30
../Dataset/Wheat varieties dataset/urooj/U30/c.jpg,urooj,2,U30
../Dataset/Wheat varieties dataset/urooj/U30/a.jpg,urooj,2,U30
../Dataset/Wheat varieties dataset/urooj/U109/urooj1 (326).jpg,urooj,2,U109
../Dataset/Wheat varieties dataset/urooj/U109/urooj1 (327).jpg,urooj,2,U109
../Dataset/Wheat varieties dataset/urooj/U109/urooj1 (325).jpg,urooj,2,U109
../Dataset/Wheat varieties dataset/urooj/U100/urooj1 (300).jpg,urooj,2,U100
../Dataset/Wheat varieties dataset/urooj/U100/urooj1 (298).jpg,urooj,2,U100
../Dataset/Wheat varieties dataset/urooj/U100/urooj1 (299).jpg,urooj,2,U100
../Dataset/Wheat varieties dataset/urooj/U107/urooj1 (320).jpg,urooj,2,U107
../Dataset/Wheat varieties dataset/urooj/U107/urooj1 (321).jpg,urooj,2,U107
../Dataset/Wheat varieties dataset/urooj/U107/urooj1 (319).jpg,urooj,2,U107
../Dataset/Wheat varieties dataset/urooj/U106/urooj1 (316).jpg,urooj,2,U106
../Dataset/Wheat varieties dataset/urooj/U106/urooj1 (317).jpg,urooj,2,U106
../Dataset/Wheat varieties dataset/urooj/U106/urooj1 (318).jpg,urooj,2,U106
../Dataset/Wheat varieties dataset/urooj/U101/urooj1 (301).jpg,urooj,2,U101
../Dataset/Wheat varieties dataset/urooj/U101/urooj1 (302).jpg,urooj,2,U101
../Dataset/Wheat varieties dataset/urooj/U101/urooj1 (303).jpg,urooj,2,U101
../Dataset/Wheat varieties dataset/urooj/U108/urooj1 (322).jpg,urooj,2,U108
../Dataset/Wheat varieties dataset/urooj/U108/urooj1 (323).jpg,urooj,2,U108
../Dataset/Wheat varieties dataset/urooj/U108/urooj1 (324).jpg,urooj,2,U108
../Dataset/Wheat varieties dataset/urooj/U112/urooj1 (336).jpg,urooj,2,U112
../Dataset/Wheat varieties dataset/urooj/U112/urooj1 (334).jpg,urooj,2,U112
../Dataset/Wheat varieties dataset/urooj/U112/urooj1 (335).jpg,urooj,2,U112
../Dataset/Wheat varieties dataset/urooj/U115/urooj1 (343).jpg,urooj,2,U115
../Dataset/Wheat varieties dataset/urooj/U115/urooj1 (345).jpg,urooj,2,U115
../Dataset/Wheat varieties dataset/urooj/U115/urooj1 (344).jpg,urooj,2,U115
../Dataset/Wheat varieties dataset/urooj/U123/urooj1 (367).jpg,urooj,2,U123
../Dataset/Wheat varieties dataset/urooj/U123/urooj1 (369).jpg,urooj,2,U123
../Dataset/Wheat varieties dataset/urooj/U123/urooj1 (368).jpg,urooj,2,U123
../Dataset/Wheat varieties dataset/urooj/U124/urooj1 (371).jpg,urooj,2,U124
../Dataset/Wheat varieties dataset/urooj/U124/urooj1 (370).jpg,urooj,2,U124
../Dataset/Wheat varieties dataset/urooj/U124/urooj1 (372).jpg,urooj,2,U124
../Dataset/Wheat varieties dataset/urooj/U125/urooj1 (375).jpg,urooj,2,U125
../Dataset/Wheat varieties dataset/urooj/U125/urooj1 (374).jpg,urooj,2,U125
../Dataset/Wheat varieties dataset/urooj/U125/urooj1 (373).jpg,urooj,2,U125
../Dataset/Wheat varieties dataset/urooj/U122/urooj1 (366).jpg,urooj,2,U122
../Dataset/Wheat varieties dataset/urooj/U122/urooj1 (365).jpg,urooj,2,U122
../Dataset/Wheat varieties dataset/urooj/U122/urooj1 (364).jpg,urooj,2,U122
../Dataset/Wheat varieties dataset/urooj/U114/urooj1 (341).jpg,urooj,2,U114
../Dataset/Wheat varieties dataset/urooj/U114/urooj1 (340).jpg,urooj,2,U114
../Dataset/Wheat varieties dataset/urooj/U114/urooj1 (342).jpg,urooj,2,U114
../Dataset/Wheat varieties dataset/urooj/U113/urooj1 (337).jpg,urooj,2,U113
../Dataset/Wheat varieties dataset/urooj/U113/urooj1 (338).jpg,urooj,2,U113
../Dataset/Wheat varieties dataset/urooj/U113/urooj1 (339).jpg,urooj,2,U113
../Dataset/Wheat varieties dataset/urooj/U12/b.jpg,urooj,2,U12
../Dataset/Wheat varieties dataset/urooj/U12/c.jpg,urooj,2,U12
../Dataset/Wheat varieties dataset/urooj/U12/a.jpg,urooj,2,U12
../Dataset/Wheat varieties dataset/urooj/U15/b.jpg,urooj,2,U15
../Dataset/Wheat varieties dataset/urooj/U15/c.jpg,urooj,2,U15
../Dataset/Wheat varieties dataset/urooj/U15/a.jpg,urooj,2,U15
../Dataset/Wheat varieties dataset/urooj/U23/b.jpg,urooj,2,U23
../Dataset/Wheat varieties dataset/urooj/U23/c.jpg,urooj,2,U23
../Dataset/Wheat varieties dataset/urooj/U23/a.jpg,urooj,2,U23
../Dataset/Wheat varieties dataset/urooj/U24/b.jpg,urooj,2,U24
../Dataset/Wheat varieties dataset/urooj/U24/c.jpg,urooj,2,U24
../Dataset/Wheat varieties dataset/urooj/U24/a.jpg,urooj,2,U24
../Dataset/Wheat varieties dataset/urooj/U70/b.jpg,urooj,2,U70
../Dataset/Wheat varieties dataset/urooj/U70/c.jpg,urooj,2,U70
../Dataset/Wheat varieties dataset/urooj/U70/a.jpg,urooj,2,U70
../Dataset/Wheat varieties dataset/urooj/U84/urooj1 (252).jpg,urooj,2,U84
../Dataset/Wheat varieties dataset/urooj/U84/urooj1 (251).jpg,urooj,2,U84
../Dataset/Wheat varieties dataset/urooj/U84/urooj1 (250).jpg,urooj,2,U84
../Dataset/Wheat varieties dataset/urooj/U83/urooj1 (249).jpg,urooj,2,U83
../Dataset/Wheat varieties dataset/urooj/U83/urooj1 (248).jpg,urooj,2,U83
../Dataset/Wheat varieties dataset/urooj/U83/urooj1 (247).jpg,urooj,2,U83
../Dataset/Wheat varieties dataset/urooj/U77/b.jpg,urooj,2,U77
../Dataset/Wheat varieties dataset/urooj/U77/c.jpg,urooj,2,U77
../Dataset/Wheat varieties dataset/urooj/U77/a.jpg,urooj,2,U77
../Dataset/Wheat varieties dataset/urooj/U48/b.jpg,urooj,2,U48
../Dataset/Wheat varieties dataset/urooj/U48/c.jpg,urooj,2,U48
../Dataset/Wheat varieties dataset/urooj/U48/a.jpg,urooj,2,U48
../Dataset/Wheat varieties dataset/urooj/U41/b.jpg,urooj,2,U41
../Dataset/Wheat varieties dataset/urooj/U41/c.jpg,urooj,2,U41
../Dataset/Wheat varieties dataset/urooj/U41/a.jpg,urooj,2,U41
../Dataset/Wheat varieties dataset/urooj/U46/b.jpg,urooj,2,U46
../Dataset/Wheat varieties dataset/urooj/U46/c.jpg,urooj,2,U46
../Dataset/Wheat varieties dataset/urooj/U46/a.jpg,urooj,2,U46
../Dataset/Wheat varieties dataset/urooj/U79/b.jpg,urooj,2,U79
../Dataset/Wheat varieties dataset/urooj/U79/c.jpg,urooj,2,U79
